,puuid,assists,deaths,kills,bountyLevel,champExperience,champLevel,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,inhibitorTakedowns,inhibitorsLost,killingSprees,pentaKills,quadraKills,timePlayed,totalTimeSpentDead,wardsKilled,wardsPlaced,baronKills,acesBefore15Minutes,controlWardsPlaced,damagePerMinute,goldPerMinute,killParticipation,laneMinionsFirst10Minutes,maxCsAdvantageOnLaneOpponent,skillshotsHit,damageTakenOnTeamPercentage,gameLength,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,teamEarlySurrendered,win,freshBlood,hotStreak,Churner
195,W0Wz_nIoB8nSKDpNWJkn8NsncueJ_zIP1lVxTmN3KWqUT9PoGkZ8zLQLlo9ATph74reXXPeb_yE23w,-3.1500000000000004,0.46999999999999975,-1.2000000000000002,-0.23000000000000004,-888.3600000000006,-0.4399999999999995,-54.73000000000002,938.01,-54.73000000000002,7972.369999999999,0.08999999999999997,-0.09000000000000008,-0.30000000000000004,0.0,0.0,-122.69000000000005,17.0,-0.45999999999999996,-0.9199999999999999,0.0,0.13999999999999996,-0.38999999999999996,-186.64,36.85000000000002,-0.09999999999999998,5.790000000000001,1.9299999999999997,-34.56,0.020000000000000018,-122.59000000000015,8.329999999999998,3.7800000000000002,12.119999999999997,-3.03,0.0,-12.880000000000003,0.0,2.280000000000001,0.0,0.0,False
196,WHLiHJbClXCMScNOGqFVjlUWdvdvh4C--lZJdZ3-5Q9s_CC78RtLvtcXciuytnbZ2XjjbNDc3x0ylQ,-0.5500000000000007,0.8700000000000001,-2.4400000000000004,-0.5499999999999999,-195.20000000000073,0.0600000000000005,-1170.58,-4038.1000000000004,-1170.58,-2813.5200000000004,-0.39999999999999997,0.26,-0.7200000000000001,0.0,0.0,145.76999999999998,3.780000000000001,1.7400000000000002,4.480000000000002,-0.06,-0.01,0.6300000000000001,-187.25000000000006,-72.63,-0.08000000000000002,-4.93,-10.159999999999998,2.0299999999999976,-0.010000000000000009,145.68000000000006,-5.959999999999999,1.1900000000000004,-4.08,-4.08,0.0,25.51,0.0,-11.39,0.0,0.0,False
197,WeZ27_XSQDL2j7UhVVOKrGlh1oi87oFgYwc25v2RHsfMds-is03s9UUmOwoD1xbKxV42EO3rK6umqg,-1.42,0.9199999999999999,-1.7699999999999996,-0.6199999999999999,-1200.0300000000007,-0.5999999999999996,-1976.4499999999998,-3449.0,-1976.4499999999998,-385.78000000000065,-0.37,0.55,-0.17999999999999994,0.0,-0.03,-13.579999999999927,13.76000000000002,-0.31999999999999995,0.0,-0.02,0.0,0.10000000000000009,-320.9,-42.75999999999999,-0.13,-0.6400000000000006,-0.5,-5.829999999999998,0.020000000000000018,-13.590000000000146,-1.67,-5.0,-6.67,-1.67,0.0,15.0,0.0,-26.67,0.0,0.0,True
198,Wga4BN7KfVOrSGBeyrJ8YCGveLnp2122jLGl5G1OMgtcRFTsiXY8m9Y7tyBkJWnkvsPi2BzJusKlmg,-2.289999999999999,-1.29,-0.29000000000000004,0.26,-862.6800000000003,-0.5800000000000001,110.93999999999994,559.1599999999999,110.93999999999994,-821.6600000000017,-0.16999999999999998,0.010000000000000009,0.019999999999999907,0.0,-0.01,-72.75,-39.739999999999995,-0.14000000000000012,-3.24,0.0,0.0,0.17999999999999994,-27.510000000000048,-6.669999999999959,-0.010000000000000009,1.2599999999999998,2.389999999999999,-8.68,0.0,-72.70000000000005,-2.1999999999999993,-6.32,5.17,-2.11,0.0,3.6799999999999997,0.0,-7.799999999999997,0.0,0.0,False
199,WhSFkpqry1Bvc21Hrpx9OW3f0-DDNHaTOSAHNrHGCd7epSokDA8xNzsz9Lk0NpE2xwHxTBqomdGudw,-0.5300000000000002,0.6100000000000003,-0.9400000000000004,0.3799999999999999,1350.9500000000025,0.8300000000000018,-536.1300000000001,1142.5900000000001,-536.1300000000001,-1736.7300000000032,-0.13000000000000006,0.48,-0.31999999999999984,0.0,0.08000000000000002,145.3499999999999,14.409999999999997,1.06,0.6899999999999995,0.16,-0.04,0.0,-301.48,-17.720000000000027,-0.030000000000000027,9.159999999999997,5.029999999999994,-9.629999999999999,-0.010000000000000009,145.4000000000001,-6.38,-8.51,8.160000000000002,-8.51,0.0,-8.69,0.0,-9.39,0.0,0.0,False
200,WpAGLbkHm9UBOmynzHI4duxvtQktEHpM6TdOsDlRT_hUcOd0ItFHPADVKxynBMuOlv23G8HfXTD1lA,1.9399999999999995,0.7999999999999998,-0.16000000000000014,-0.19999999999999996,-194.42000000000007,-0.16999999999999993,-1627.5700000000002,-1360.8400000000001,-1627.5700000000002,2261.5700000000033,0.08000000000000002,0.15000000000000002,-0.18999999999999995,0.0,-0.05,-21.0,26.150000000000006,-0.4099999999999999,2.7699999999999996,-0.02,-0.11000000000000001,0.8999999999999999,147.47000000000003,0.5400000000000205,-0.010000000000000009,-5.199999999999996,-4.66,14.990000000000002,-0.01999999999999999,-21.13000000000011,-2.26,-3.53,4.910000000000002,-7.06,0.0,-6.859999999999999,0.0,-7.649999999999999,0.0,0.0,False
201,Wt_2FqPkMsfZGxZzKRs8szPsE_WybtarQkrV8FgnkEb1WG9UbDjYj6Nm7gDEAC1dSZjRWTQnhuG7cg,1.1600000000000001,1.33,1.3200000000000003,-0.69,1155.2399999999998,0.4299999999999997,-112.5,266.8600000000006,-112.5,3491.6900000000005,0.27,0.3699999999999999,0.5700000000000001,0.0,-0.01,94.21000000000004,35.59,-0.7800000000000002,0.02999999999999936,0.08000000000000002,-0.01,-0.27999999999999997,75.52999999999997,11.979999999999961,0.0,1.4200000000000017,13.780000000000001,-5.32,0.009999999999999981,94.24000000000001,-11.58,12.46,-3.16,3.0700000000000003,0.0,-1.3200000000000003,0.0,-24.47,0.0,0.0,False
202,XAmcpSMGxW_Vkjg9oR98EcQLRmB18SUcctDnMPHEbx_gAQpsw2AmOxdmg0xJnfMLJSjDSeuce2FTWw,-1.25,-0.5,-1.2800000000000002,0.1499999999999999,-1208.7000000000007,-0.7200000000000006,-1184.13,-2058.959999999999,-1184.13,-873.9899999999998,-0.15999999999999998,-0.04999999999999982,-0.3400000000000001,0.0,-0.03,-105.42000000000007,-28.27000000000001,-0.7299999999999999,-0.5500000000000007,0.0,0.0,0.0,-79.48000000000002,-22.329999999999984,0.030000000000000027,1.0499999999999972,-6.650000000000002,-11.439999999999998,0.0,-105.40999999999985,-6.12,-1.8699999999999992,-1.02,-3.06,0.0,20.06,0.0,-9.530000000000001,0.0,0.0,False
203,XVK4IuuL-7CPtaU4NcPhL7shUeXx80Ji221YpfPGh2wiAbGYl_-TU2XTcjwJUE_dduG3sDk0lNtntQ,0.46999999999999975,-1.0599999999999996,-1.4100000000000001,1.2,-1304.4699999999993,-0.8699999999999992,56.07999999999993,-5917.85,56.07999999999993,-6127.730000000001,0.010000000000000009,-0.020000000000000018,-0.24,0.0,-0.02,-10.579999999999927,-49.25,-0.43000000000000016,-0.18000000000000016,-0.11999999999999997,0.0,-0.78,-84.75,-41.85999999999996,-0.08999999999999997,0.16000000000000014,-2.8099999999999987,4.98,-0.05000000000000002,-10.13000000000011,-9.89,-3.3,-1.1,-2.2,-2.2,-13.0,-1.1,-3.3799999999999955,0.0,0.0,True
204,XbxbC_AyJxdKclhg-rJicOmPwkMuo1CeoQzZAL8cI8tuyKM6awg3FxZfqv-c8EGRNL2owRZmppvMVQ,-0.3700000000000001,1.37,-0.9699999999999998,-0.6399999999999999,-265.6700000000001,0.019999999999999574,717.9200000000001,-495.90999999999985,717.9200000000001,2958.42,0.12,0.020000000000000018,-0.20000000000000018,0.0,0.0,76.67999999999984,23.309999999999974,-0.08000000000000007,-0.33999999999999986,-0.03,0.0,-0.47,-0.9200000000000728,-18.079999999999984,-0.10999999999999999,2.719999999999999,-5.090000000000003,-0.379999999999999,0.020000000000000018,76.56999999999994,-10.61,-4.55,-0.7599999999999998,3.7800000000000002,-1.52,14.400000000000002,-1.52,-4.549999999999997,0.0,0.0,False
205,XfkLdEnCx6naWogp9eemi4DO9A5BLm9qxRCqM0R9Hic4DRJCHpJziw5UMV4UXOSOg47WR2FNwvBOIg,0.39000000000000057,1.3499999999999996,0.71,0.010000000000000009,1755.9300000000003,1.0600000000000005,867.1999999999998,5754.7,867.1999999999998,6625.029999999999,-0.16999999999999998,0.2999999999999998,0.14000000000000012,0.0,0.0,68.68000000000006,59.629999999999995,-0.69,2.009999999999998,0.09000000000000001,0.0,-0.19999999999999996,163.40000000000003,37.139999999999986,0.02999999999999997,-4.57,1.1000000000000014,-9.18,0.03,69.13000000000011,-0.8599999999999994,6.360000000000001,-5.15,-5.15,0.0,-2.919999999999998,0.0,-7.910000000000004,0.0,0.0,False
206,Xuxw-k8g5R9e-afkwEqz7n331iDH6Eotr1rncI0yqJ6gDtJ3Wa19v7lQwBuz03I43ItRtvRKv1fumQ,0.5499999999999998,-1.0300000000000002,1.9100000000000001,0.3900000000000001,541.0900000000001,-0.009999999999999787,-147.56000000000017,7091.280000000001,-147.56000000000017,3683.8700000000026,0.030000000000000027,-0.010000000000000009,0.30000000000000004,0.0,0.06,111.39999999999986,-26.03,0.3500000000000001,0.16000000000000014,0.03,-0.04,0.3900000000000001,-308.15999999999997,-8.21999999999997,0.020000000000000018,-16.49,-3.030000000000001,37.559999999999995,0.009999999999999981,111.36000000000013,4.25,-6.12,0.0,3.2300000000000004,0.0,18.200000000000003,0.0,17.509999999999998,0.0,0.0,False
207,Y3KkNZqYKXQEcfWEKhsHkT1wnbugRGKDzTVlnEvsG4M4WOJshyIPuE-gwz8RFCX5qCADUcj6UWk_wA,1.7199999999999998,-0.04999999999999982,-2.869999999999999,-1.65,-287.3799999999992,-0.10999999999999943,-1036.25,-1520.1200000000008,-1036.25,-3889.2599999999984,0.010000000000000009,0.18000000000000005,-0.2400000000000002,-0.02,-0.03,-235.19000000000005,-9.650000000000006,-0.4899999999999999,-0.8699999999999992,0.009999999999999995,0.03,-0.38,-37.700000000000045,36.690000000000055,-0.04999999999999999,-12.340000000000003,-13.759999999999998,-3.8299999999999983,-0.010000000000000009,-239.97000000000003,3.16,-5.459999999999999,6.61,-3.74,-1.72,-0.8599999999999994,0.0,-18.39,0.0,0.0,False
208,YdrX_v3KTqcByJdL8o-iFbvZ7RCuC-8gizkv9T0ICB6fzqfhlrMAfCH4ZHKCIj2JyvEDs9YsgkNAdA,-2.4299999999999997,-0.4299999999999997,-1.2899999999999991,1.03,-1578.4599999999991,-0.6199999999999992,99.87000000000012,5714.98,99.87000000000012,-2419.4900000000016,0.10999999999999999,-0.14,-0.7400000000000002,0.0,-0.05,-55.190000000000055,-4.300000000000011,0.30000000000000004,0.9100000000000001,-0.03,-0.040000000000000036,-0.020000000000000018,-205.79999999999995,-0.37000000000000455,-0.08000000000000007,-3.34,1.9600000000000009,-15.709999999999999,0.009999999999999981,-55.17000000000007,-10.819999999999999,-3.369999999999999,9.04,1.9500000000000002,0.0,-3.539999999999999,0.0,8.329999999999998,0.0,0.0,False
209,YlyO_UvZdMSlYMxvDypOFXurCRqrlWZloEGkotQU2oP9m9iT87HSO_veLqIUiuP7bwAttbZf-XD4zA,4.359999999999999,1.1100000000000003,-0.6000000000000001,-0.14999999999999997,1184.5,1.0700000000000003,-154.14999999999986,-4503.72,-154.14999999999986,-1640.289999999999,-0.030000000000000027,-0.52,-0.25,0.0,0.0,-327.1300000000001,11.559999999999974,-1.7000000000000002,-5.15,-0.11,0.78,-0.9800000000000001,37.79000000000008,144.06999999999994,0.019999999999999907,2.1500000000000004,0.33000000000000007,4.509999999999998,0.009999999999999981,-327.15999999999985,9.52,-8.33,11.9,-7.14,0.0,-9.52,0.0,8.340000000000003,0.0,0.0,False
210,YqCtjxwcMfspA5fu2xkvqqDeWaMgqOVv82m1S8yruz95lH8dpUQXQZeDYSHlMKteMXlwoi15nelVrQ,-0.020000000000000462,-0.33999999999999986,-1.83,0.0,-988.8899999999994,-0.5999999999999996,325.6199999999999,-770.0599999999995,325.6199999999999,-2727.370000000001,-0.06,0.09999999999999987,-0.3700000000000001,0.0,-0.01,-110.57999999999993,-21.210000000000008,-0.19999999999999996,0.6600000000000001,0.04,-0.02,0.11000000000000001,-825.49,-11.599999999999966,-0.07999999999999996,2.5799999999999983,-8.5,-16.9,-0.009999999999999981,-109.11000000000013,0.0,-12.85,-2.35,-2.0599999999999987,0.0,-10.49,0.0,-8.920000000000002,0.0,0.0,True
211,ZKa4gK1ZP9hso0SAF3YIcEdzndj2e4DJ4vYZYNEJPl7CscnzTV1WwrYfvURnBFRFJ5y4Bum1nrl13w,2.42,-0.8300000000000001,-1.37,-0.28,-265.59000000000015,0.02999999999999936,-49.75,196.6300000000001,-49.75,1769.3400000000001,0.45000000000000007,-0.22999999999999998,-0.5700000000000001,0.0,0.0,20.09999999999991,-31.52000000000001,1.4399999999999995,10.45,0.0,0.0,2.42,-227.62,-17.930000000000007,0.020000000000000018,-3.4000000000000004,-3.1500000000000004,-43.16,-0.01999999999999999,20.190000000000055,10.649999999999999,5.24,0.08000000000000007,-5.15,-1.03,-24.74,0.0,9.969999999999999,0.0,0.0,False
212,ZWCPP1naz_NFlfukxmXergvkyRVNTGvun1kKf43c13c2S03wxmzD7W7yiqWkqrGVyJX03U1kjR0i3A,-5.109999999999999,-1.0399999999999991,-2.21,0.25,-3047.1499999999996,-1.9100000000000001,-702.8299999999999,-2570.6499999999996,-702.8299999999999,-4153.379999999997,-0.33999999999999997,-0.010000000000000009,-0.6499999999999999,-0.01,-0.04,-120.21000000000004,-32.53999999999999,0.10999999999999988,2.08,0.05,-0.19,1.3099999999999998,-140.89999999999998,-62.01000000000005,-0.06,6.359999999999999,-7.620000000000001,-5.649999999999999,0.01999999999999999,-120.25999999999999,10.51,1.08,-0.3699999999999992,-7.25,0.0,6.16,0.0,-9.049999999999997,0.0,0.0,False
213,ZfKoSK-mg2tVwUEWB-YPiUodRsvLW6wHBbcfQ05ef9KCBr0A2LQJ4mQND8_-pS2CGbzQJke19nFmuw,-3.0299999999999994,-0.8899999999999997,-1.33,-0.12,109.73999999999978,-0.2400000000000002,1500.02,2432.34,1500.02,2040.9899999999998,-0.24,-0.5800000000000001,-0.37,0.0,-0.03,-67.45000000000005,-22.560000000000002,-1.85,-4.52,-0.01,-0.11,-0.9700000000000002,-868.2900000000001,-17.560000000000002,-0.10999999999999999,17.290000000000003,6.889999999999999,-8.219999999999999,0.03,-67.57000000000016,2.7500000000000018,-3.8,-3.8,5.800000000000001,0.0,22.15,0.0,8.440000000000005,0.0,0.0,True
214,Zf_2-uaACF5Vi0TLiBnKHHvKWlitp7ZZBC-NKZpfc5Oc6rQIs1aIM75bzK6H9lUnYnS9Np5tM4Cb4w,1.6800000000000015,0.4499999999999993,0.2599999999999998,0.44999999999999996,726.4599999999991,0.16999999999999993,393.5899999999999,682.9100000000001,393.5899999999999,2518.6299999999974,0.08000000000000002,0.20999999999999996,0.41000000000000014,0.0,-0.02,57.82999999999993,26.139999999999986,-0.11,0.07000000000000006,-0.01,-0.36,0.0,126.72999999999979,-18.879999999999995,0.009999999999999898,4.430000000000003,2.119999999999999,7.57,0.010000000000000009,57.47000000000003,-19.93,-3.979999999999997,9.78,-7.61,0.0,6.52,0.0,-1.8099999999999952,0.0,0.0,False
215,ZkdUEs2w6aJODHaL1R6JSjWr20U0D4yaCoRVUQgTX6J69mVhBY4ye8MoBVVpJgDICZAbcJuqKtBS-g,-1.8099999999999996,-1.21,1.13,-0.12,2411.4400000000005,1.3200000000000003,2851.52,3339.92,2851.52,11475.920000000002,0.47000000000000003,-0.32999999999999996,0.4500000000000002,0.0,0.0,120.44000000000005,0.710000000000008,-0.6699999999999999,-0.15000000000000036,-0.020000000000000004,-0.06,-0.5499999999999999,177.20999999999992,19.069999999999993,-0.010000000000000009,24.54,24.799999999999997,-5.720000000000002,0.0,120.06999999999994,-0.2699999999999996,9.14,-2.15,-0.2699999999999996,-3.23,-8.87,-2.15,9.14,0.0,0.0,False
216,_AfrxvIT5SdRMHDToQG5pzWoc8rWGl4aueOPrpOenhumRLxOnaVFx3HJ-2F4kgpiWgCCHNjn_yKBEA,-1.3899999999999997,-0.5600000000000005,-1.42,-0.5399999999999999,-2386.4500000000007,-1.2599999999999998,-497.9000000000001,-2260.8099999999995,-497.9000000000001,-5947.779999999999,-0.14,0.09000000000000008,-0.3400000000000001,0.0,-0.01,-106.76999999999998,-39.900000000000006,0.18999999999999995,0.4900000000000002,-0.09,-0.05,0.0,-188.51,-46.90999999999997,0.040000000000000036,-6.420000000000002,-6.59,1.6700000000000017,-0.01999999999999999,-106.98000000000002,-7.45,-10.64,-7.45,3.01,0.0,15.07,0.0,-20.740000000000002,0.0,0.0,True
217,_DsWpKA4yhuKavVleZNYff69nOw0nNiN-5rzFn_NDObCFe5QmisrfhKlZ-BBMeBKlsCs2dVfVuV5Pw,-3.6399999999999997,-0.7699999999999996,-2.75,-0.9600000000000001,-381.14999999999964,-0.23000000000000043,-203.04999999999995,-965.1999999999998,-203.04999999999995,-2659.379999999999,-0.18999999999999997,-0.27,-0.72,0.0,-0.01,-73.43000000000006,-13.910000000000025,0.17999999999999994,-5.42,-0.02,0.0,0.18000000000000016,-954.82,-55.79000000000002,-0.22999999999999998,21.889999999999997,9.199999999999998,6.619999999999997,-0.010000000000000009,-73.48000000000002,-13.58,1.8600000000000012,-11.11,-3.7,-1.23,17.9,-1.23,-7.710000000000001,0.0,0.0,False
218,_KLNPMqMTTLmxmeCIA12RZRU-swYygANBTNWAmMJm_QXzM1JUSGM0iWnBqFpxk6FOHtbbHaW931Mbg,1.9900000000000002,-0.4900000000000002,-0.5700000000000003,-0.4,1434.0599999999995,0.3100000000000005,-356.23,151.3199999999997,-356.23,350.5699999999997,-0.030000000000000027,-0.22000000000000008,0.20999999999999996,0.0,-0.01,-55.57999999999993,-4.280000000000001,-0.1299999999999999,0.5999999999999996,0.04,0.15,-0.11000000000000001,-2.0200000000000955,34.200000000000045,0.010000000000000009,-0.6299999999999955,-3.5500000000000007,6.090000000000003,0.0,-55.07999999999993,2.1399999999999997,6.360000000000001,-4.12,9.450000000000003,0.0,5.590000000000003,0.0,14.090000000000003,0.0,0.0,False
219,_gqCLBkBRI40Cujns1C5MSZa6IjknakqHdk26AmkfiXK-ZIpZxEnTLIUaAmAcD3CP9Iv-o9hef80QQ,-1.1600000000000001,0.8600000000000003,-3.01,-0.92,-1101.3799999999992,-0.17999999999999972,948.7800000000002,-2141.3999999999996,948.7800000000002,-3819.9300000000003,0.05999999999999994,0.1499999999999999,-0.55,0.0,0.0,11.710000000000036,32.53999999999999,-0.6900000000000002,-1.33,-0.02,-0.02,0.27,-233.72999999999996,-31.579999999999984,-0.08999999999999997,6.590000000000003,-10.07,14.069999999999999,-0.03,11.710000000000036,6.25,-10.42,-2.08,0.0,0.0,-18.75,0.0,-6.25,0.0,0.0,True
220,_htV3PE6sGSU0eZUjQ4Imb7gJtlIyWS-wkoGtOHs_hmaZDooDNo_vslK54gm7etaESxauq9H9wO61g,4.33,0.3899999999999997,1.2999999999999998,0.13000000000000012,1733.0100000000002,0.41999999999999993,114.44000000000005,-1149.8900000000003,114.44000000000005,2086.869999999999,0.09999999999999998,0.3699999999999999,0.49,-0.02,-0.04,-137.22000000000003,-3.219999999999999,-0.52,-2.2,-0.04,0.24000000000000002,-0.8000000000000003,-1503.9199999999998,103.13000000000005,0.06000000000000005,-10.690000000000005,2.6000000000000014,-11.04,-0.009999999999999981,-137.2199999999998,7.260000000000002,6.080000000000002,-5.88,9.610000000000003,0.0,2.7399999999999984,0.0,-1.759999999999998,0.0,0.0,False
221,_n9rFgPhEIuRwJPr_aMgVzpG5Zv5N0EFJNh-zh6TBp3J7gKGxVVRkpPD8oKXXDUUWyhFoJ1mPDb54Q,-4.699999999999999,-1.0,-0.7699999999999996,0.020000000000000018,-446.7600000000002,0.27999999999999936,902.7599999999998,1494.9799999999996,902.7599999999998,-3263.99,0.0,0.1100000000000001,-0.18999999999999995,-0.02,0.020000000000000004,-40.210000000000036,-8.069999999999993,-1.87,-2.630000000000001,0.03,-0.09,-0.73,56.260000000000105,-15.03000000000003,-0.07,22.450000000000003,20.92,7.640000000000001,0.010000000000000009,-40.299999999999955,-1.7699999999999996,-0.7599999999999998,3.2800000000000002,9.600000000000001,0.0,-1.7699999999999996,0.0,-6.57,0.0,0.0,False
222,aCEhxGx5jEufiJfXfBK4JY_0e0-Wq1wmOxBBz1u6FQ84o0JyH6m81_hM7b2ZCD130gkK93hUqgLX0A,1.9399999999999995,0.8700000000000001,0.2699999999999996,-0.79,523.6900000000005,0.16000000000000014,72.61000000000001,-2361.6000000000004,72.61000000000001,168.39999999999964,-0.019999999999999962,0.16999999999999993,0.1200000000000001,0.0,-0.06,-26.910000000000082,28.539999999999992,-0.5,0.0,-0.039999999999999994,0.05000000000000002,0.020000000000000004,-686.4300000000003,23.69999999999999,-0.019999999999999962,4.019999999999998,-2.0299999999999994,6.710000000000001,-0.010000000000000009,-27.600000000000136,0.0,0.0,0.0,2.45,0.0,-3.4299999999999997,0.0,-7.850000000000001,0.0,0.0,True
223,aOEnU6ipRxvRPNyT4ts0PSStQfJIOGiZShH2NGZI60LOTDYBR8cha3ZE548pFOiHeChmpOx5uPyJNg,-0.27999999999999936,-1.0600000000000005,1.0700000000000003,0.51,-184.52000000000044,-0.09999999999999964,81.57000000000016,747.75,81.57000000000016,-1294.6299999999992,0.1499999999999999,-0.06999999999999995,0.34999999999999987,0.0,0.0,-77.16000000000008,-39.89999999999998,-0.5800000000000001,-1.6300000000000008,0.0,0.0,-0.1200000000000001,-986.57,14.300000000000011,0.12,5.32,1.0,-8.1,0.0,-77.18000000000006,7.580000000000002,15.149999999999999,-4.55,3.7800000000000002,0.0,10.599999999999998,0.0,3.780000000000001,0.0,0.0,True
224,aRUsBKMqL9W0lTyasUZgdiEaVzEHPh5cksJMSEFK66ro0y5Td5_m0xIYK7J4ENQVrMUykkbsIYU7jQ,0.5999999999999996,-0.8200000000000003,0.5999999999999996,-0.74,-307.53999999999905,-0.41000000000000014,-1283.12,218.5599999999995,-1283.12,-6452.4100000000035,-0.29000000000000004,0.43999999999999995,-0.08000000000000007,0.0,0.0,79.18000000000006,-20.159999999999997,0.49,0.3899999999999997,0.09000000000000001,0.0,-0.24,-4.360000000000014,-10.139999999999986,0.02999999999999997,-9.829999999999998,-3.539999999999999,31.310000000000002,-0.01999999999999999,78.68000000000006,-4.08,-14.29,-2.04,9.69,0.0,10.040000000000003,0.0,-17.690000000000005,0.0,0.0,False
225,aZZPjdc0YRbfIshaXKPRTYbuS7Y0qO7HxmItEdWGF2eFCRcs__bhvt1TO0VSCFBPpLJi6FdVFraLjQ,-1.2999999999999998,-0.9199999999999999,-0.1200000000000001,0.67,-176.88999999999942,-0.08000000000000007,438.8799999999999,804.6400000000003,438.8799999999999,-2699.3999999999996,0.010000000000000009,-0.09000000000000008,0.010000000000000009,0.0,0.0,-53.25,-18.210000000000008,0.18999999999999995,-0.5800000000000001,0.020000000000000004,-0.09,0.0,-976.3500000000001,-0.8999999999999773,0.19999999999999996,5.579999999999998,-0.3200000000000003,-6.779999999999998,-0.010000000000000009,-53.319999999999936,5.300000000000001,0.0,-3.03,5.300000000000001,0.0,-1.5200000000000031,0.0,15.909999999999997,0.0,0.0,True
226,ae1aRrDtpBXXUBss4ZN1ngswtccHVesJSzFyix-zjeWcc6kZgeMFhAYpjdmIeiInYjcaZXl7zc-KdQ,-0.41000000000000014,0.04999999999999982,-1.08,-0.53,-2290.1900000000005,-1.4499999999999993,-1849.19,-3539.0600000000004,-1849.19,-2356.620000000001,-0.25,0.24,-0.1399999999999999,0.0,0.0,-269.53,-19.47999999999999,-0.17000000000000004,-1.5199999999999996,-0.06,0.14,-0.48,-26.660000000000082,26.560000000000002,0.010000000000000009,-5.719999999999999,-0.8800000000000026,-0.5299999999999994,-0.01999999999999999,-269.57000000000016,6.8100000000000005,-6.06,0.0,-9.09,0.0,0.7600000000000016,0.0,-23.479999999999997,0.0,0.0,False
227,amJ-P9xxgPnI9-BsmSlobliY6esLl_GgyhEEtjG0kbNZ0_bzptHq6BwMaIPtoU11aXWFWBVWBT0hcQ,-0.75,0.5,-1.0199999999999996,-0.8699999999999999,-1455.5200000000004,-0.7699999999999996,-813.1500000000001,-1383.9799999999996,-813.1500000000001,1088.2700000000004,-0.32999999999999996,0.41999999999999993,-0.1499999999999999,0.0,0.0,-120.62999999999988,19.03,-0.5499999999999998,-1.5500000000000007,0.03,0.0,-0.47000000000000003,-1396.9299999999998,-22.149999999999977,-0.06,-5.6299999999999955,-17.229999999999997,5.18,0.009999999999999981,-120.75999999999999,0.0,3.33,0.0,-1.67,0.0,1.6700000000000017,0.0,-15.0,0.0,0.0,False
228,apb9bAKkJLiGZUPtBp_8026sUv4BkbOXRJxKZVbcXdLs6StVuedP00QMC_NlNUDAu3kHw09griQm2g,-0.3100000000000005,-0.16999999999999993,0.4900000000000002,-0.2699999999999999,-116.46999999999935,0.11999999999999922,223.76999999999998,1411.3900000000003,223.76999999999998,-3941.2700000000004,0.32999999999999996,-0.030000000000000027,-0.1200000000000001,0.0,0.0,61.940000000000055,-16.089999999999975,0.15999999999999992,0.7899999999999991,-0.01,-0.18,-0.09,-55.039999999999964,-11.120000000000005,0.010000000000000009,1.9200000000000017,-8.18,-2.6499999999999986,-0.009999999999999981,61.65000000000009,4.3000000000000025,9.450000000000003,-11.34,3.2700000000000014,0.0,2.3200000000000003,0.0,-20.36,0.0,0.0,False
229,apb9bAKkJLiGZUPtBp_8026sUv4BkbOXRJxKZVbcXdLs6StVuedP00QMC_NlNUDAu3kHw09griQm2g,-0.3100000000000005,-0.16999999999999993,0.4900000000000002,-0.2699999999999999,-116.46999999999935,0.11999999999999922,223.76999999999998,1411.3900000000003,223.76999999999998,-3941.2700000000004,0.32999999999999996,-0.030000000000000027,-0.1200000000000001,0.0,0.0,61.940000000000055,-16.089999999999975,0.15999999999999992,0.7899999999999991,-0.01,-0.18,-0.09,-55.039999999999964,-11.120000000000005,0.010000000000000009,1.9200000000000017,-8.18,-2.6499999999999986,-0.009999999999999981,61.65000000000009,4.3000000000000025,9.450000000000003,-11.34,3.2700000000000014,0.0,2.3200000000000003,0.0,-20.36,0.0,0.0,False
230,attILsBibkJPLvCR5a0Vk573tKG-avZHGSOl8UP9HnpO3cuNAOb0Z6lXIfWdk-3_I9bBJKO0JlAX9w,-0.16000000000000014,-0.9700000000000006,-3.2699999999999996,-0.010000000000000009,-2219.7999999999993,-1.7200000000000006,-497.8499999999999,-759.7799999999997,-497.8499999999999,483.27000000000044,0.27,-0.33999999999999997,-0.5299999999999999,0.0,0.0,-159.17000000000007,-61.20000000000002,-0.6699999999999999,-2.59,-0.02,-0.02,-0.8099999999999996,-1437.21,-38.42999999999995,-0.07,-5.74,-8.52,-6.8700000000000045,0.0,-159.11000000000013,-4.17,-0.379999999999999,-6.82,6.0600000000000005,0.0,-6.059999999999999,0.0,10.600000000000001,0.0,0.0,False
231,bKnodetp9gwp1gk7ZQDjbXkjS_t4-uTzzPjRfWS7tqHzmGc1e13s-Hp5Sajm9FPbJFwmMQz_uA4ShQ,6.0,2.87,3.41,-0.9299999999999999,3070.2400000000016,1.2200000000000024,-2306.08,-6174.06,-2306.08,1078.8899999999994,0.12,-0.010000000000000009,1.42,0.0,0.11000000000000001,-357.59000000000015,46.31,-1.35,-7.55,-0.02,0.63,-2.2,371.05000000000007,203.29000000000008,0.14,-22.67,-18.689999999999998,-1.7399999999999984,0.009999999999999981,-357.6199999999999,0.4900000000000002,-6.859999999999999,19.12,-13.73,-1.96,-9.319999999999999,0.0,-23.53,0.0,0.0,False
